[-26.7705910000,-65.8542540000],
[-26.7816600000,-65.8584980000],
[-26.7823650000,-65.8590300000],
[-26.7907190000,-65.8653750000],
[-26.7993040000,-65.8673770000],
[-26.8029600000,-65.8682320000],
[-26.8177670000,-65.8737900000],
[-26.8219010000,-65.8753450000],
[-26.8251420000,-65.8862010000],
[-26.8267060000,-65.8903490000],
[-26.8283160000,-65.8946250000],
[-26.8348980000,-65.8987610000],
[-26.8406390000,-65.8991460000],
[-26.8447510000,-65.8942500000],
[-26.8509770000,-65.8929840000],
[-26.8594350000,-65.8956200000],
[-26.8674330000,-65.8978570000],
[-26.8700680000,-65.8910010000],
[-26.8702170000,-65.8906090000],
[-26.8735680000,-65.8832390000],
[-26.8809360000,-65.8766090000],
[-26.8822350000,-65.8760140000],
[-26.8934580000,-65.8708650000],
[-26.8997870000,-65.8639550000],
[-26.9043750000,-65.8584080000],
[-26.9183830000,-65.8592540000],
[-26.9280310000,-65.8594740000],
[-26.9281860000,-65.8618090000],
[-26.9283880000,-65.8647470000],
[-26.9304690000,-65.8701940000],
[-26.9364090000,-65.8721380000],
[-26.9404270000,-65.8744600000],
[-26.9426570000,-65.8757460000],
[-26.9490370000,-65.8847670000],
[-26.9537190000,-65.8879070000],
